SV 1,CV 1,SEN 1,BP 1,SV 2,CV 2,SEN 2,BP 2,SV 3,CV 3,SEN 3,BP 3,Class
0.21563861035896742,81.29040498331744,1.181131017260788,0.004650234933118349,0.1587637743540231,46.443399707645824,2.6525651803564987,0.023453673453465686,0.24360569754198924,113.51164942720052,3.031031040342101,0.030623830558391064,0.0
0.07715859151211646,105.95024651560756,2.216787344132441,0.016380487097019204,0.06872573600796647,19877.909565254387,2.8689409030913997,0.02743607301810298,0.10353780843372216,363741.98046079674,1.287107813789482,0.005522155081059801,0.0
0.12773281341235931,222.8316316070503,1.876775156848991,0.011740949964551845,0.16507592506083613,171.1868042993237,2.6006850135427206,0.02254520846555234,0.07373138608417057,5.389220032189217,2.494850465995705,0.02074759615892995,0.0
0.12736881316604892,145.96265052209986,1.6796663935916607,0.009404263979204049,0.20797747780342765,40.84728311735648,2.5267228777374267,0.021281095002939013,0.06890283264740946,491.28697621324426,3.7487049955870733,0.04684263047979827,0.0
0.05707118943926374,18.379006245533528,3.2310945123679313,0.03479990582618052,0.12723868518938378,81.44402370451944,3.17422146722611,0.033585606409996936,0.0761822313500419,837.7788619082819,1.3011374819997348,0.005643195823548702,0.0
0.07759009729272187,12.17789251398673,2.9848103416937755,0.02969697591960704,0.1480124448701334,860.0072122680663,1.7698478302385163,0.010441204473999948,0.08206765988675531,6.7736984851386435,2.456086931445465,0.02010787671605734,0.0
0.07122920881105681,32.981828803768245,7.473979545840196,0.1862012341721254,0.055597945382853405,5.28723825852715,5.214658237415893,0.09064220177683145,0.07185410376798368,11.049127114322262,1.2896866974442764,0.005544305925215748,0.0
0.19934769394617538,91.50697320997136,1.640754973099123,0.008973589605831679,0.22451529364179057,347.611341436114,1.6885248708002973,0.00950372079770387,0.22043607950401095,56760.92656364462,1.4997809767581016,0.007497809927484952,0.0
0.014469961486908163,1220.895559815234,1.6496961170801452,0.009071657595697691,0.10501488357972892,553.8731482770614,2.242234784000901,0.016758722755278548,0.19994857601027255,147.17360567686043,0.8682012278557433,0.0025125779068340677,0.0
0.19973363111435974,312.1376115875355,2.044398871404678,0.013931889151335737,0.21730725767821482,785.7177716634592,2.5319834689285665,0.02136980095642512,0.1301218308005246,16041.231721955604,3.252566169470433,0.03526395562261188,0.0
0.022658228602571814,452.55868175170997,1.7524535128751582,0.010236977715961604,0.10997996653261584,3469.761970384524,1.4707661960916323,0.007210510678552833,0.2381683192493303,1251.6060719537181,0.9337642306884955,0.0029063854617109265,0.0
0.022411877639554982,41.445188631397805,2.252958415714128,0.01691940540979038,0.10621511221820094,55.62292830013619,2.6468903592958686,0.023353428580444705,0.13335655216599518,50.40358177288232,1.7220173521264166,0.009884479203414918,0.0
0.10783818330216147,26.184151017393187,3.135480118924809,0.03277078525390911,0.2157124912682491,1767.2300079662984,3.9760330490063662,0.05269612935596954,0.12023392038719403,73.12385512620867,2.1607179430120773,0.015562340097514475,0.0
0.054792910707057635,81.53824686335558,2.2392912801445655,0.016714751457771616,0.19150781854373217,553.8739309516268,3.6897088984937936,0.04537983918541427,0.10249664008039203,9.383134845176393,1.5097533158878342,0.0075978502494477,0.0
0.0330700177159372,67.80823135549387,1.6279532094310334,0.008834105506989341,0.18027984688242743,463.968929578276,2.6254629658156197,0.022976852616231162,0.18029794733442767,21.31613832506278,2.478881273016402,0.02048284121903805,0.0
0.026837736644631693,73.28767458392362,2.740656709095026,0.025037330657025268,0.09335743557904172,1428.0416570545322,1.5347943043367434,0.007851978522081696,0.0847018519639247,11.16269870327046,3.269865001937464,0.03564005710298498,0.0
0.024835487640991527,565.9600511176358,3.07327515252573,0.0314834005437735,0.10125188739055536,787.334333379343,2.458862403582847,0.02015334773251072,0.14395517944658892,74.49562459308227,2.4545469831185662,0.02008266964112153,0.0
0.11370623456076044,271629.6272457344,2.1060364210108764,0.014784631355414336,0.242346277220251,604.0874868982114,2.2038164556937985,0.01618935656795592,0.10944595854155134,54.06458482947361,2.8809544581108977,0.027666328632363523,0.0
0.3048804829362072,1382.0521024529578,2.821508473878081,0.026536366893886065,0.3079013608799488,126.82752020730162,2.2319212622311477,0.016604908402664934,0.19963208502942184,19.961374580927753,1.700609303937294,0.009640240015460292,0.0
0.023374378182346733,69.13462877173383,1.774584839581584,0.010497171176242652,0.10782971492693649,91.31318862135954,2.7394697433641264,0.025015648249358372,0.13280226390100644,182.83534105856478,1.8445678547265247,0.011341435235634708,0.0
0.011322817830264776,39.52214409283031,2.0601180493738704,0.01414695459118667,0.11970352789252238,28.142646856968938,2.5949053264465216,0.02244511217740176,0.16598839548775265,248.63787352572243,2.3608790452713504,0.018579166221337873,0.0
0.04551648242196828,468.2036823806406,2.809509026408862,0.02631113656490958,0.14510836400729551,278.7650832311912,2.298872636179953,0.01761605132458989,0.14680310819686385,30.883396655083626,2.3308034668745456,0.01810881600398134,0.0
0.4045636136467784,84.95771927097955,1.3510614407566197,0.006084556722331175,0.23228742217267723,148.8176465763741,3.4415115512858674,0.03948000585878019,0.10930473826656062,18.865101381322148,3.1500609528393615,0.03307628002201074,0.0
0.069873764097203,6.562707856070582,2.8268561688864144,0.026637052665237266,0.14653956417715436,22.18243257027558,3.363825336040416,0.03771773630462471,0.11017958504218016,11.177517273329789,1.1019430833624093,0.0040475951965675125,0.0
0.13740727809951248,25.19854398010137,3.2700688206776034,0.035644500306559364,0.12037446219701754,13.943384076237182,5.8144740019312,0.11269369306377944,0.08308322822600257,24.80906353103933,2.044964739290845,0.013939602616476249,0.0
0.015504186535965199,22470.772425819257,2.916106888836964,0.028345597957074666,0.1112531006581294,57.64787141404504,2.3212292330309836,0.017960350507592024,0.2144959138218107,8840.578311118194,1.9935316853028338,0.013247228601021187,0.0
0.03679475731963925,195.09619317262198,1.3508949157761525,0.006083056911566195,0.11442394616934955,20.910369034599388,2.7389216284601314,0.02500563895615566,0.14431020680383988,484.5021051536418,2.6135275726762655,0.022768421243796973,0.0
0.04185387986617641,1152.3406582151233,1.5204190838856728,0.007705580635479162,0.1485232029615299,477.96219324523,2.61394752892074,0.022775738946502817,0.15373042346469562,3418.6822107680164,2.7243957584537344,0.02474110749560233,0.0
0.059520350482023636,55637.324112385264,2.3103998045026,0.017793157522152176,0.11410038468370903,157.40191454524253,3.018608899932881,0.030373332302513323,0.13284210475689562,816.1344516703919,0.7038883082023945,0.001651529168080096,0.0
0.03630898528732681,115.40348919511325,2.13738104375348,0.015227992420655714,0.1614467349704696,215.19564951693397,1.8193989998790239,0.011034042402535969,0.10776823785181242,89.06742187645327,2.5848743337385987,0.022271917737401874,0.0
0.2979624316291531,435.1390985545556,1.1143925843394242,0.004139569440102335,0.13241358837225722,38.46534967416657,1.4902007160538038,0.007402327247090898,0.19601907972135063,21594.98193615398,1.8982001849153658,0.012010546473375764,0.0
0.06046447735474395,57.505700204296105,2.5409568682314667,0.02152153935404221,0.1274526202759255,31.74117094544092,4.177955680834513,0.05818437890339127,0.08012225267616356,6.932925625661751,2.7730965188349037,0.025633547675914203,0.0
0.0642236849240541,23.47038431657087,2.533105054870103,0.021388737396694894,0.18866806514022433,1241.6369532544002,3.6096746572276084,0.04343250377010418,0.1298697261385594,82.91113868658564,1.7744855232750394,0.010495996241042301,0.0
0.03064174465067328,842.7394309795326,3.2636959034054396,0.035505703166351495,0.12275762950147358,316.39025039566104,2.625221912393381,0.022972633631034547,0.13843754030218142,3798.4803786284283,1.9298401847911437,0.012414277129449054,0.0
0.052367164262923864,78.0862403175022,2.6774474204186745,0.02389574896368871,0.14971071289667315,11.599724171144606,5.4590674569874755,0.09933805833313236,0.0811394395228839,10.72763950874919,3.2806737739985077,0.035876068038005374,0.0
0.01186100036597926,60.588586885810564,1.7055831872204543,0.009696713361763613,0.11884596961744584,12484.346347336043,2.4053503540517256,0.019285701085789208,0.19448698684088087,73.742560734518,2.0939360714748627,0.014615227571411944,0.0
0.033562717009065934,44.00488951353828,2.5909237387306105,0.02237628606639268,0.1331516849948319,113.95545588955734,1.7983854037335483,0.010780633534539591,0.13946311609614437,71.9794259954733,2.4608050328196085,0.020185204698501047,0.0
0.030469599004095148,377.97420215621736,1.81891548218059,0.011028178437720828,0.1053409229894022,110.67296240334845,2.561017275780903,0.021862698289494126,0.13839265397021946,417.21709397972097,2.7332962400047807,0.02490302778541424,0.0
0.01883789880281749,894.9308430822495,1.5688448741004744,0.008204247463304443,0.1792139983283892,62.83810811610755,2.3655505632927523,0.018652764891648854,0.14631464884255516,31346.900148072433,2.5881462537909377,0.022328336770040213,0.0
0.06505746250884345,19.207550437831944,2.78856724823157,0.025920357659699304,0.21502887476973895,67.64928647822882,3.422307570752091,0.03904063036275693,0.1207285458861403,609.3198187678317,1.193834132546594,0.0047507997867775945,0.0
0.1197089417976401,42.37981640183079,3.4406421426568605,0.039460061179421316,0.13084146096541424,317.23870700890797,5.238622944385435,0.09147723451147176,0.06421630428284203,34.00328449742354,2.0475233968108224,0.013974506868292422,0.0
0.05396307925834729,302.5892843952039,1.3552251371665647,0.006122117241360445,0.16007516025157223,324.3905059056126,1.9683509254548983,0.012914684552463845,0.2630948021521271,1556.3265786322656,2.2460228577107726,0.01681539559119755,0.0
